DateTime,Q_m3s,Flag_Q_m3s
2013-03-02 06:00,9443.668338432,A
2013-03-02 07:00,9401.193068544,A
2013-03-02 08:00,9401.193068544,A
2013-03-02 09:00,9379.955433600002,A
2013-03-02 10:00,9493.222819968001,A
2013-03-02 11:00,9471.985185024001,A
2013-03-02 12:00,9521.53966656,A
2013-03-02 13:00,9450.74755008,A
2013-03-02 14:00,9510.920849088001,A
2013-03-02 15:00,9535.698089856,A
2013-03-02 16:00,9514.460454912,A
2013-03-02 17:00,9574.63375392,A
2013-03-02 18:00,9542.777301504,A
2013-03-02 19:00,9606.490206336,A
2013-03-02 20:00,9687.901140288,A
2013-03-02 21:00,9769.31207424,A
2013-03-02 22:00,9868.421037312,A
2013-03-02 23:00,9903.817095552,A
2013-03-03 00:00,9932.133942144,A
2013-03-03 01:00,10013.544876095999,A
2013-03-03 02:00,9932.133942144,A
2013-03-03 03:00,10006.465664448,A
2013-03-03 04:00,9971.069606208,A
2013-03-03 05:00,9956.911182912,A
2013-03-03 06:00,9981.68842368,A
2013-03-03 07:00,10197.604378944001,A
2013-03-03 08:00,10002.926058624,A
2013-03-03 09:00,10087.8765984,A
2013-03-03 10:00,10218.842013888001,A
2013-03-03 11:00,10261.317283776,A
2013-03-03 12:00,10335.64900608,A
2013-03-03 13:00,10247.15886048,A
2013-03-03 14:00,10293.173736191999,A
2013-03-03 15:00,10286.094524544,A
2013-03-03 16:00,10307.332159488,A
2013-03-03 17:00,10307.332159488,A
2013-03-03 18:00,10314.411371136,A
2013-03-03 19:00,10349.807429376,A
2013-03-03 20:00,10413.520334208,A
2013-03-03 21:00,10512.62929728,A
2013-03-03 22:00,10530.3273264,A
2013-03-03 23:00,10537.406538048,A
2013-03-04 00:00,10526.787720576,A
2013-03-04 01:00,10682.530376832,A
2013-03-04 02:00,10700.228405951999,A
2013-03-04 03:00,10622.357077824001,A
2013-03-04 04:00,10608.198654528,A
2013-03-04 05:00,10583.42141376,A
2013-03-04 06:00,10576.342202111999,A
2013-03-04 07:00,10671.91155936,A
2013-03-04 08:00,10572.802596288,A
2013-03-04 09:00,10632.975895296,A
2013-03-04 10:00,10746.243281664,A
2013-03-04 11:00,10795.797763200002,A
2013-03-04 12:00,10643.594712768001,A
2013-03-04 13:00,10725.00564672,A
2013-03-04 14:00,10774.560128256,A
2013-03-04 15:00,10767.480916608001,A
2013-03-04 16:00,10696.688800128,A
2013-03-04 17:00,10742.70367584,A
2013-03-04 18:00,10721.466040895999,A
2013-03-04 19:00,10771.020522432,A
2013-03-04 20:00,10891.367120448,A
2013-03-04 21:00,10817.035398144,A
2013-03-04 22:00,10841.812638911999,A
2013-03-04 23:00,10898.446332096,A
2013-03-05 00:00,10919.68396704,A
2013-03-05 01:00,11025.87214176,A
2013-03-05 02:00,10923.223572864,A
2013-03-05 03:00,11096.66425824,A
2013-03-05 04:00,11061.2682,A
2013-03-05 05:00,11170.995980544,A
2013-03-05 06:00,11153.297951424,A
2013-03-05 07:00,10955.08002528,A
2013-03-05 08:00,11096.66425824,A
2013-03-05 09:00,11124.981104831999,A
2013-03-05 10:00,11139.139528128,A
2013-03-05 11:00,11093.124652416001,A
2013-03-05 12:00,11047.109776704,A
2013-03-05 13:00,11238.2484912,A
2013-03-05 14:00,11202.85243296,A
2013-03-05 15:00,11068.347411648001,A
2013-03-05 16:00,10990.47608352,A
2013-03-05 17:00,11124.981104831999,A
2013-03-05 18:00,11128.520710656001,A
2013-03-05 19:00,11086.045440768,A
2013-03-05 20:00,11117.901893183998,A
2013-03-05 21:00,11064.807805823999,A
2013-03-05 22:00,11153.297951424,A
2013-03-05 23:00,11078.96622912,A
2013-03-06 00:00,11029.411747584,A
2013-03-06 01:00,11195.773221312,A
2013-03-06 02:00,11139.139528128,A
2013-03-06 03:00,11174.535586368,A
2013-03-06 04:00,11100.203864063998,A
2013-03-06 05:00,11160.377163072,A
2013-03-06 06:00,11241.788097023998,A
2013-03-06 07:00,11128.520710656001,A
2013-03-06 08:00,11153.297951424,A
2013-03-06 09:00,11185.15440384,A
2013-03-06 10:00,11167.45637472,A
2013-03-06 11:00,11170.995980544,A
2013-03-06 12:00,11259.486126143998,A
2013-03-06 13:00,11004.634506816,A
2013-03-06 14:00,11188.694009664,A
2013-03-06 15:00,11298.421790208,A
2013-03-06 16:00,11415.2287824,A
2013-03-06 17:00,11291.34257856,A
2013-03-06 18:00,11174.535586368,A
2013-03-06 19:00,11156.837557248,A
2013-03-06 20:00,11241.788097023998,A
2013-03-06 21:00,11238.2484912,A
2013-03-06 22:00,11199.312827136,A
2013-03-06 23:00,11316.119819328,A
2013-03-07 00:00,11429.387205696,A
2013-03-07 01:00,11301.961396032,A
2013-03-07 02:00,11415.2287824,A
2013-03-07 03:00,11415.2287824,A
2013-03-07 04:00,11542.654592063998,A
2013-03-07 05:00,11486.02089888,A
2013-03-07 06:00,11528.496168768,A
2013-03-07 07:00,11556.81301536,A
2013-03-07 08:00,11507.258533823999,A
2013-03-07 09:00,11634.684343488001,A
2013-03-07 10:00,11486.02089888,A
2013-03-07 11:00,11464.783263936,A
2013-03-07 12:00,11369.213906688,A
2013-03-07 13:00,11372.753512512,A
2013-03-07 14:00,11340.897060096,A
2013-03-07 15:00,11273.64454944,A
2013-03-07 16:00,11330.278242624,A
2013-03-07 17:00,11401.070359103998,A
2013-03-07 18:00,11393.991147456001,A
2013-03-07 19:00,11443.545628992,A
2013-03-07 20:00,11542.654592063998,A
2013-03-07 21:00,11535.575380416001,A
2013-03-07 22:00,11503.718928,A
2013-03-07 23:00,11422.307994048,A
2013-03-08 00:00,11333.817848448001,A
2013-03-08 01:00,11351.515877568001,A
2013-03-08 02:00,11277.184155264,A
2013-03-08 03:00,11241.788097023998,A
2013-03-08 04:00,11270.104943616001,A
2013-03-08 05:00,11266.565337791999,A
2013-03-08 06:00,11298.421790208,A
2013-03-08 07:00,11468.32286976,A
2013-03-08 08:00,11248.867308672,A
2013-03-08 09:00,11475.402081408001,A
2013-03-08 10:00,11369.213906688,A
2013-03-08 11:00,11178.075192192,A
2013-03-08 12:00,11401.070359103998,A
2013-03-08 13:00,11199.312827136,A
2013-03-08 14:00,11139.139528128,A
2013-03-08 15:00,11238.2484912,A
2013-03-08 16:00,11174.535586368,A
2013-03-08 17:00,11280.723761088,A
2013-03-08 18:00,11312.580213504,A
2013-03-08 19:00,11252.406914496001,A
2013-03-08 20:00,11217.010856256002,A
2013-03-08 21:00,11238.2484912,A
2013-03-08 22:00,11333.817848448001,A
2013-03-08 23:00,11340.897060096,A
2013-03-09 00:00,11383.372329983998,A
2013-03-09 01:00,11362.13469504,A
2013-03-09 02:00,11386.911935808,A
2013-03-09 03:00,11500.179322176002,A
2013-03-09 04:00,11517.877351296002,A
2013-03-09 05:00,11408.149570751999,A
2013-03-09 06:00,11372.753512512,A
2013-03-09 07:00,11411.689176576001,A
2013-03-09 08:00,11305.501001856,A
2013-03-09 09:00,11422.307994048,A
2013-03-09 10:00,11570.971438656,A
2013-03-09 11:00,11581.590256128,A
2013-03-09 12:00,11570.971438656,A
2013-03-09 13:00,11581.590256128,A
2013-03-09 14:00,11772.728970623999,A
2013-03-09 15:00,11709.016065791999,A
2013-03-09 16:00,11857.6795104,A
2013-03-09 17:00,11857.6795104,A
2013-03-09 18:00,11939.090444352,A
2013-03-09 19:00,11970.946896768,A
2013-03-09 20:00,11921.392415232,A
2013-03-09 21:00,12024.040984128,A
2013-03-09 22:00,12077.135071488,A
2013-03-09 23:00,12190.402457856,A
2013-03-10 00:00,12055.897436543999,A
2013-03-10 01:00,12275.352997631999,A
2013-03-10 02:00,12201.021275328001,A
2013-03-10 03:00,12271.813391808,A
2013-03-10 04:00,12300.1302384,A
2013-03-10 05:00,12402.778807296001,A
2013-03-10 06:00,12201.021275328001,A
2013-03-10 07:00,12268.273785984,A
2013-03-10 08:00,12388.620384,A
2013-03-10 09:00,12402.778807296001,A
2013-03-10 10:00,12427.556048064,A
2013-03-10 11:00,12392.159989823998,A
2013-03-10 12:00,12438.174865536,A
2013-03-10 13:00,12413.397624768,A
2013-03-10 14:00,12413.397624768,A
2013-03-10 15:00,12491.268952896002,A
2013-03-10 16:00,12533.744222783998,A
2013-03-10 17:00,12533.744222783998,A
2013-03-10 18:00,12353.22432576,A
2013-03-10 19:00,12583.29870432,A
