DateTime,WTemp_C,Flag_WTemp_C,SpC_uScm,Flag_SpC_uScm
2015-06-26 04:00,19.9,A,455.5,A
2015-06-26 05:00,19.6,A,457.75,A
2015-06-26 06:00,19.4,A,461.0,A
2015-06-26 07:00,19.25,A,462.75,A
2015-06-26 08:00,19.125,A,462.0,A
2015-06-26 09:00,19.0,A,459.5,A
2015-06-26 10:00,18.975,A,453.75,A
2015-06-26 11:00,18.9,A,447.0,A
2015-06-26 12:00,18.825,A,440.0,A
2015-06-26 13:00,18.875,A,433.0,A
2015-06-26 14:00,18.925,A,426.5,A
2015-06-26 15:00,19.05,A,420.75,A
2015-06-26 16:00,19.275,A,413.75,A
2015-06-26 17:00,19.625,A,407.0,A
2015-06-26 18:00,20.075,A,399.75,A
2015-06-26 19:00,20.575,A,408.0,A
2015-06-26 20:00,20.825000000000006,A,390.75,A
2015-06-26 21:00,20.925,A,347.25,A
2015-06-26 22:00,21.0,A,322.25,A
2015-06-26 23:00,21.075000000000006,A,298.75,A
2015-06-27 00:00,21.1,A,278.5,A
2015-06-27 01:00,21.1,A,259.75,A
2015-06-27 02:00,21.0,A,252.25,A
2015-06-27 03:00,20.95,A,247.25,A
2015-06-27 04:00,20.875,A,249.5,A
2015-06-27 05:00,20.8,A,250.5,A
2015-06-27 06:00,20.75,A,265.75,A
2015-06-27 07:00,20.675,A,301.0,A
2015-06-27 08:00,20.6,A,398.25,A
2015-06-27 09:00,20.5,A,364.25,A
2015-06-27 10:00,20.475,A,411.75,A
2015-06-27 11:00,20.425,A,503.75,A
2015-06-27 12:00,20.35,A,531.25,A
2015-06-27 13:00,20.25,A,522.0,A
2015-06-27 14:00,20.175,A,636.75,A
2015-06-27 15:00,19.775,A,573.0,A
2015-06-27 16:00,19.35,A,404.5,A
2015-06-27 17:00,19.15,A,350.25,A
2015-06-27 18:00,19.025,A,347.25,A
2015-06-27 19:00,19.225,A,336.25,A
2015-06-27 20:00,19.375,A,317.5,A
2015-06-27 21:00,19.45,A,312.25,A
2015-06-27 22:00,19.6,A,308.75,A
2015-06-27 23:00,19.6,A,299.75,A
2015-06-28 00:00,19.6,A,295.25,A
2015-06-28 01:00,19.5,A,284.5,A
2015-06-28 02:00,19.425,A,285.0,A
2015-06-28 03:00,19.325,A,296.25,A
2015-06-28 04:00,19.175,A,286.0,A
2015-06-28 05:00,19.0,A,264.75,A
2015-06-28 06:00,18.85,A,260.25,A
2015-06-28 07:00,18.65,A,255.25,A
2015-06-28 08:00,18.45,A,249.75,A
2015-06-28 09:00,18.225,A,247.75,A
2015-06-28 10:00,18.025,A,245.0,A
2015-06-28 11:00,17.8,A,241.0,A
2015-06-28 12:00,17.6,A,237.25,A
2015-06-28 13:00,17.424999999999994,A,232.75,A
2015-06-28 14:00,17.4,A,229.75,A
2015-06-28 15:00,17.375,A,228.5,A
2015-06-28 16:00,17.349999999999998,A,227.25,A
2015-06-28 17:00,17.3,A,225.0,A
