DateTime,WTemp_C,Flag_WTemp_C,SpC_uScm,Flag_SpC_uScm
2021-03-19 18:00,12.2,"A, R",65.0,"A, R"
2021-03-19 19:00,12.2,"A, R",65.5,"A, R"
2021-03-19 20:00,12.2,"A, R",65.0,"A, R"
2021-03-19 21:00,12.15,"A, R",66.5,"A, R"
2021-03-19 22:00,12.075,"A, R",66.25,"A, R"
2021-03-19 23:00,11.975,"A, R",67.5,"A, R"
2021-03-20 00:00,11.875,"A, R",68.0,"A, R"
2021-03-20 01:00,11.775000000000002,"A, R",68.75,"A, R"
2021-03-20 02:00,11.65,"A, R",69.5,"A, R"
2021-03-20 03:00,11.55,"A, R",68.5,"A, R"
2021-03-20 04:00,11.45,"A, R",69.25,"A, R"
2021-03-20 05:00,11.325,"A, R",70.0,"A, R"
2021-03-20 06:00,11.175,"A, R",70.0,"A, R"
2021-03-20 07:00,11.05,"A, R",71.25,"A, R"
2021-03-20 08:00,10.95,"A, R",71.25,"A, R"
2021-03-20 09:00,10.825,"A, R",72.0,"A, R"
2021-03-20 10:00,10.725,"A, R",72.5,"A, R"
2021-03-20 11:00,10.625,"A, R",72.5,"A, R"
2021-03-20 12:00,10.525,"A, R",73.5,"A, R"
2021-03-20 13:00,10.4,"A, R",73.0,"A, R"
2021-03-20 14:00,10.325,"A, R",73.25,"A, R"
2021-03-20 15:00,10.3,"A, R",74.25,"A, R"
2021-03-20 16:00,10.3,"A, R",74.75,"A, R"
2021-03-20 17:00,10.35,"A, R",74.5,"A, R"
2021-03-20 18:00,10.45,"A, R",74.25,"A, R"
2021-03-20 19:00,10.575,"A, R",74.25,"A, R"
2021-03-20 20:00,10.7,"A, R",75.5,"A, R"
2021-03-20 21:00,10.825,"A, R",76.0,"A, R"
2021-03-20 22:00,10.9,"A, R",76.0,"A, R"
2021-03-20 23:00,11.0,"A, R",77.5,"A, R"
2021-03-21 00:00,11.025,"A, R",77.75,"A, R"
2021-03-21 01:00,11.1,"A, R",78.75,"A, R"
2021-03-21 02:00,11.175,"A, R",79.75,"A, R"
2021-03-21 03:00,11.224999999999998,"A, R",80.25,"A, R"
2021-03-21 04:00,11.3,"A, R",81.25,"A, R"
2021-03-21 05:00,11.3,"A, R",82.25,"A, R"
2021-03-21 06:00,11.35,"A, R",82.75,"A, R"
2021-03-21 07:00,11.4,"A, R",83.5,"A, R"
2021-03-21 08:00,11.4,"A, R",84.75,"A, R"
2021-03-21 09:00,11.5,"A, R",85.25,"A, R"
2021-03-21 10:00,11.5,"A, R",86.25,"A, R"
2021-03-21 11:00,11.575,"A, R",86.0,"A, R"
2021-03-21 12:00,11.6,"A, R",87.0,"A, R"
2021-03-21 13:00,11.6,"A, R",86.75,"A, R"
2021-03-21 14:00,11.6,"A, R",86.25,"A, R"
2021-03-21 15:00,11.7,"A, R",87.75,"A, R"
2021-03-21 16:00,11.75,"A, R",88.25,"A, R"
2021-03-21 17:00,11.85,"A, R",88.5,"A, R"
2021-03-21 18:00,11.95,"A, R",88.0,"A, R"
2021-03-21 19:00,12.1,"A, R",89.25,"A, R"
2021-03-21 20:00,12.25,"A, R",89.25,"A, R"
2021-03-21 21:00,12.375,"A, R",89.0,"A, R"
2021-03-21 22:00,12.5,"A, R",90.0,"A, R"
2021-03-21 23:00,12.5,"A, R",90.5,"A, R"
2021-03-22 00:00,12.5,"A, R",91.25,"A, R"
2021-03-22 01:00,12.55,"A, R",92.0,"A, R"
2021-03-22 02:00,12.65,"A, R",91.5,"A, R"
2021-03-22 03:00,12.8,"A, R",91.25,"A, R"
2021-03-22 04:00,13.0,"A, R",91.75,"A, R"
2021-03-22 05:00,13.2,"A, R",91.25,"A, R"
2021-03-22 06:00,13.375,"A, R",91.75,"A, R"
2021-03-22 07:00,13.525,"A, R",92.0,"A, R"
2021-03-22 08:00,13.6,"A, R",92.25,"A, R"
2021-03-22 09:00,13.6,"A, R",92.25,"A, R"
2021-03-22 10:00,13.6,"A, R",92.0,"A, R"
2021-03-22 11:00,13.525,"A, R",92.0,"A, R"
2021-03-22 12:00,13.425,"A, R",91.5,"A, R"
