DateTime,WTemp_C,Flag_WTemp_C,SpC_uScm,Flag_SpC_uScm,DO_mgL,Flag_DO_mgL,pH,Flag_pH
2016-06-30 06:00,25.425,A,933.5,A,7.449999999999998,A,8.674999999999999,A
2016-06-30 07:00,25.25,A,949.25,A,7.199999999999998,A,8.6,A
2016-06-30 08:00,25.125,A,952.0,A,7.074999999999998,A,8.6,A
2016-06-30 09:00,24.950000000000006,A,951.0,A,6.949999999999998,A,8.6,A
2016-06-30 10:00,24.775,A,951.25,A,6.85,A,8.6,A
2016-06-30 11:00,24.65,A,949.75,A,6.824999999999998,A,8.6,A
2016-06-30 12:00,24.65,A,950.0,A,7.025,A,8.6,A
2016-06-30 13:00,24.725,A,954.25,A,7.35,A,8.6,A
2016-06-30 14:00,24.825000000000006,A,945.5,A,7.624999999999999,A,8.6,A
2016-06-30 15:00,24.9,A,947.0,A,7.8,A,8.6,A
2016-06-30 16:00,24.95,A,950.0,A,7.825,A,8.649999999999999,A
2016-06-30 17:00,25.200000000000006,A,949.25,A,8.1,A,8.7,A
2016-06-30 18:00,25.3,A,952.5,A,8.275,A,8.7,A
2016-06-30 19:00,25.575000000000006,A,955.75,A,8.6,A,8.775,A
2016-06-30 20:00,25.525,A,957.75,A,8.575,A,8.8,A
2016-06-30 21:00,25.475,A,960.25,A,8.45,A,8.8,A
2016-06-30 22:00,25.575000000000006,A,957.25,A,8.6,A,8.8,A
2016-06-30 23:00,25.575000000000006,A,958.75,A,8.525,A,8.8,A
2016-07-01 00:00,25.5,A,960.5,A,8.4,A,8.8,A
2016-07-01 01:00,25.425,A,962.25,A,8.225,A,8.8,A
2016-07-01 02:00,25.325,A,965.75,A,7.975,A,8.8,A
2016-07-01 03:00,25.2,A,966.75,A,7.825,A,8.8,A
2016-07-01 04:00,25.075000000000006,A,965.5,A,7.675,A,8.75,A
2016-07-01 05:00,24.950000000000006,A,966.75,A,7.525,A,8.7,A
2016-07-01 06:00,24.8,A,964.0,A,7.475,A,8.7,A
2016-07-01 07:00,24.7,A,961.75,A,7.274999999999999,A,8.7,A
2016-07-01 08:00,24.6,A,959.5,A,7.15,A,8.6,A
2016-07-01 09:00,24.475,A,958.0,A,7.074999999999998,A,8.6,A
2016-07-01 10:00,24.4,A,956.5,A,6.925,A,8.6,A
2016-07-01 11:00,24.275,A,956.5,A,6.925000000000002,A,8.6,A
2016-07-01 12:00,24.225,A,956.0,A,6.925000000000002,A,8.6,A
2016-07-01 13:00,24.2,A,950.5,A,7.225,A,8.6,A
2016-07-01 14:00,24.3,A,944.0,A,7.5,A,8.649999999999999,A
2016-07-01 15:00,24.45,A,942.0,A,7.775,A,8.7,A
2016-07-01 16:00,24.75,A,932.25,A,8.275,A,8.75,A
2016-07-01 17:00,25.200000000000006,A,938.0,A,8.899999999999997,A,8.8,A
2016-07-01 18:00,25.575000000000006,A,948.0,A,9.275,A,8.850000000000003,A
2016-07-01 19:00,25.725,A,945.5,A,9.375,A,8.9,A
2016-07-01 20:00,25.75,A,935.5,A,9.425,A,8.9,A
2016-07-01 21:00,25.825000000000006,A,934.75,A,9.525,A,8.9,A
2016-07-01 22:00,25.775,A,946.25,A,9.4,A,8.9,A
2016-07-01 23:00,25.5,A,954.75,A,9.0,A,8.850000000000003,A
2016-07-02 00:00,25.35,A,960.25,A,8.75,A,8.8,A
2016-07-02 01:00,25.175,A,963.25,A,8.375,A,8.8,A
2016-07-02 02:00,25.0,A,958.25,A,8.0,A,8.775,A
2016-07-02 03:00,24.875,A,956.5,A,7.75,A,8.7,A
2016-07-02 04:00,24.8,A,954.5,A,7.525,A,8.7,A
2016-07-02 05:00,24.675,A,953.0,A,7.35,A,8.625,A
2016-07-02 06:00,24.6,A,934.75,A,7.325,A,8.6,A
2016-07-02 07:00,24.475,A,946.75,A,7.25,A,8.6,A
2016-07-02 08:00,24.325,A,953.75,A,7.074999999999998,A,8.6,A
2016-07-02 09:00,24.225,A,940.5,A,7.0,A,8.6,A
2016-07-02 10:00,24.075000000000006,A,941.5,A,6.8500000000000005,A,8.55,A
2016-07-02 11:00,23.975,A,944.25,A,6.8,A,8.5,A
2016-07-02 12:00,23.9,A,942.75,A,6.8,A,8.5,A
2016-07-02 13:00,23.9,A,939.25,A,7.125,A,8.5,A
2016-07-02 14:00,24.1,A,938.75,A,7.5,A,8.575000000000001,A
2016-07-02 15:00,24.3,A,942.25,A,7.75,A,8.6,A
2016-07-02 16:00,24.425,A,943.75,A,8.0,A,8.6,A
2016-07-02 17:00,24.675,A,945.5,A,8.4,A,8.674999999999999,A
2016-07-02 18:00,24.975,A,947.0,A,8.7,A,8.7,A
2016-07-02 19:00,25.025,A,951.75,A,8.825,A,8.775,A
2016-07-02 20:00,24.9,A,946.5,A,8.424999999999999,A,8.7,A
2016-07-02 21:00,24.85,A,951.75,A,8.4,A,8.7,A
