DateTime,WTemp_C,Flag_WTemp_C,SpC_uScm,Flag_SpC_uScm
2015-06-24 04:00,22.450000000000006,A,496.75,A
2015-06-24 05:00,22.325,A,499.75,A
2015-06-24 06:00,22.200000000000006,A,501.0,A
2015-06-24 07:00,22.025,A,503.5,A
2015-06-24 08:00,21.85,A,506.75,A
2015-06-24 09:00,21.65,A,511.25,A
2015-06-24 10:00,21.4,A,514.25,A
2015-06-24 11:00,21.175,A,515.25,A
2015-06-24 12:00,20.95,A,516.25,A
2015-06-24 13:00,20.9,A,519.0,A
2015-06-24 14:00,21.075,A,524.0,A
2015-06-24 15:00,21.425,A,529.5,A
2015-06-24 16:00,21.9,A,535.25,A
2015-06-24 17:00,22.4,A,540.5,A
2015-06-24 18:00,22.85,A,547.0,A
2015-06-24 19:00,23.25,A,551.75,A
2015-06-24 20:00,23.525,A,553.25,A
2015-06-24 21:00,23.525,A,552.25,A
2015-06-24 22:00,23.475,A,554.25,A
2015-06-24 23:00,23.35,A,557.5,A
2015-06-25 00:00,23.200000000000006,A,561.5,A
2015-06-25 01:00,23.0,A,565.25,A
2015-06-25 02:00,22.825,A,566.0,A
2015-06-25 03:00,22.7,A,568.25,A
2015-06-25 04:00,22.6,A,572.25,A
2015-06-25 05:00,22.6,A,575.5,A
2015-06-25 06:00,22.525,A,579.5,A
2015-06-25 07:00,22.425,A,583.25,A
2015-06-25 08:00,22.275,A,585.75,A
2015-06-25 09:00,22.1,A,588.0,A
2015-06-25 10:00,21.9,A,591.5,A
2015-06-25 11:00,21.700000000000006,A,594.5,A
2015-06-25 12:00,21.575000000000006,A,598.0,A
2015-06-25 13:00,21.5,A,564.25,A
2015-06-25 14:00,21.675,A,537.0,A
2015-06-25 15:00,21.9,A,536.5,A
2015-06-25 16:00,21.825,A,536.0,A
2015-06-25 17:00,21.8,A,536.5,A
2015-06-25 18:00,21.75,A,536.0,A
2015-06-25 19:00,21.65,A,537.25,A
2015-06-25 20:00,21.6,A,536.25,A
2015-06-25 21:00,21.5,A,532.25,A
2015-06-25 22:00,21.4,A,529.0,A
2015-06-25 23:00,21.325,A,525.5,A
2015-06-26 00:00,21.25,A,524.75,A
2015-06-26 01:00,21.1,A,522.75,A
2015-06-26 02:00,20.925,A,520.75,A
2015-06-26 03:00,20.775,A,518.0,A
2015-06-26 04:00,20.7,A,517.0,A
