DateTime,WTemp_C,Flag_WTemp_C,SpC_uScm,Flag_SpC_uScm
2021-03-19 18:00,4.0,A,156.0,A
2021-03-19 19:00,4.2,A,156.25,A
2021-03-19 20:00,4.425000000000002,A,156.0,A
2021-03-19 21:00,4.5,A,156.75,A
2021-03-19 22:00,4.425000000000002,A,157.0,A
2021-03-19 23:00,4.3,A,157.0,A
2021-03-20 00:00,4.3,A,157.75,A
2021-03-20 01:00,4.3,A,158.0,A
2021-03-20 02:00,4.225,A,158.0,A
2021-03-20 03:00,4.05,A,159.0,A
2021-03-20 04:00,3.8,A,159.0,A
2021-03-20 05:00,3.6,A,159.0,A
2021-03-20 06:00,3.4250000000000003,A,159.25,A
2021-03-20 07:00,3.3,A,160.0,A
2021-03-20 08:00,3.2,A,160.0,A
2021-03-20 09:00,3.2,A,160.0,A
2021-03-20 10:00,3.2,A,161.0,A
2021-03-20 11:00,3.2,A,161.5,A
2021-03-20 12:00,3.2,A,162.0,A
2021-03-20 13:00,3.2,A,162.25,A
2021-03-20 14:00,3.35,A,162.0,A
2021-03-20 15:00,3.6,A,162.0,A
2021-03-20 16:00,3.925,A,162.0,A
2021-03-20 17:00,4.2,A,161.0,A
2021-03-20 18:00,4.5,A,162.0,A
2021-03-20 19:00,4.75,A,162.0,A
2021-03-20 20:00,4.95,A,162.5,A
2021-03-20 21:00,5.0,A,163.0,A
2021-03-20 22:00,4.95,A,163.75,A
2021-03-20 23:00,4.8,A,164.0,A
2021-03-21 00:00,4.8,A,164.0,A
2021-03-21 01:00,4.8,A,163.25,A
2021-03-21 02:00,4.75,A,163.0,A
2021-03-21 03:00,4.574999999999998,A,163.0,A
2021-03-21 04:00,4.3500000000000005,A,163.0,A
2021-03-21 05:00,4.15,A,162.75,A
2021-03-21 06:00,3.95,A,162.0,A
2021-03-21 07:00,3.775,A,162.0,A
2021-03-21 08:00,3.675,A,162.0,A
2021-03-21 09:00,3.6,A,162.25,A
2021-03-21 10:00,3.6,A,163.0,A
2021-03-21 11:00,3.6,A,163.0,A
2021-03-21 12:00,3.6,A,163.0,A
2021-03-21 13:00,3.675,A,162.75,A
2021-03-21 14:00,3.875,A,162.0,A
2021-03-21 15:00,4.15,A,162.0,A
2021-03-21 16:00,4.525,A,161.25,A
2021-03-21 17:00,4.85,A,161.0,A
2021-03-21 18:00,5.125,A,160.0,A
2021-03-21 19:00,5.4,A,160.0,A
2021-03-21 20:00,5.6,A,160.0,A
2021-03-21 21:00,5.6,A,160.0,A
2021-03-21 22:00,5.574999999999998,A,160.0,A
2021-03-21 23:00,5.375000000000001,A,160.0,A
2021-03-22 00:00,5.3,A,159.75,A
2021-03-22 01:00,5.35,A,159.0,A
2021-03-22 02:00,5.3,A,159.0,A
2021-03-22 03:00,5.15,A,159.0,A
2021-03-22 04:00,4.925,A,159.0,A
2021-03-22 05:00,4.699999999999998,A,159.0,A
2021-03-22 06:00,4.475,A,159.0,A
2021-03-22 07:00,4.225,A,158.25,A
2021-03-22 08:00,4.05,A,158.0,A
2021-03-22 09:00,3.925,A,158.0,A
2021-03-22 10:00,3.85,A,158.0,A
2021-03-22 11:00,3.8,A,157.0,A
2021-03-22 12:00,3.85,A,157.0,A
2021-03-22 13:00,3.975,A,156.75,A
2021-03-22 14:00,4.225,A,156.0,A
2021-03-22 15:00,4.55,A,155.5,A
2021-03-22 16:00,4.975,A,155.0,A
2021-03-22 17:00,5.375,A,154.25,A
2021-03-22 18:00,5.7250000000000005,A,154.0,A
2021-03-22 19:00,6.0,A,154.0,A
2021-03-22 20:00,6.175,A,154.0,A
2021-03-22 21:00,6.2,A,154.0,A
2021-03-22 22:00,6.1,A,154.0,A
2021-03-22 23:00,5.9,A,154.0,A
2021-03-23 00:00,5.8,A,154.0,A
2021-03-23 01:00,5.8,A,154.0,A
2021-03-23 02:00,5.775,A,154.0,A
2021-03-23 03:00,5.625,A,154.75,A
2021-03-23 04:00,5.4,A,155.0,A
