DateTime,WTemp_C,Flag_WTemp_C,SpC_uScm,Flag_SpC_uScm,DO_mgL,Flag_DO_mgL,pH,Flag_pH,Turb_FNU,Flag_Turb_FNU
2016-07-12 21:00,,,144.0,A,8.4,A,7.6,A,0.5,A
2016-07-12 22:00,23.5,A,144.25,A,8.375,A,7.6,A,0.6499999999999999,A
2016-07-12 23:00,23.375,A,144.5,A,8.350000000000001,A,7.6,A,0.625,A
2016-07-13 00:00,23.25,A,145.0,A,8.275,A,7.6,A,0.75,A
2016-07-13 01:00,23.075000000000006,A,145.0,A,8.2,A,7.6,A,1.1,A
2016-07-13 02:00,22.9,A,145.0,A,8.2,A,7.574999999999998,A,0.75,A
2016-07-13 03:00,22.75,A,145.0,A,8.2,A,7.55,A,0.675,A
2016-07-13 04:00,22.575000000000006,A,145.0,A,8.2,A,7.5,A,0.625,A
2016-07-13 05:00,22.425,A,145.0,A,8.2,A,7.5,A,0.6,A
2016-07-13 06:00,22.275,A,145.0,A,8.2,A,7.5,A,0.525,A
2016-07-13 07:00,22.175,A,145.0,A,8.225,A,7.5,A,0.525,A
2016-07-13 08:00,22.05,A,145.0,A,8.225,A,7.5,A,0.5,A
2016-07-13 09:00,21.950000000000006,A,145.0,A,8.3,A,7.5,A,0.5,A
2016-07-13 10:00,21.875,A,145.0,A,8.3,A,7.5,A,0.6000000000000001,A
2016-07-13 11:00,21.8,A,145.0,A,8.3,A,7.5,A,0.7749999999999999,A
2016-07-13 12:00,21.8,A,145.0,A,8.3,A,7.5,A,0.9666666666666668,A
2016-07-13 13:00,22.0,A,146.0,A,8.4,A,7.5,A,0.5,A
2016-07-13 14:00,22.25,A,146.0,A,8.375,A,7.525,A,0.6749999999999999,A
2016-07-13 15:00,22.825,A,146.25,A,8.45,A,7.550000000000002,A,0.5,A
2016-07-13 16:00,23.425,A,146.5,A,8.5,A,7.6,A,0.475,A
2016-07-13 17:00,24.0,A,147.25,A,8.5,A,7.6,A,0.45,A
2016-07-13 18:00,24.375,A,147.5,A,8.475,A,7.6,A,0.325,A
2016-07-13 19:00,24.45,A,148.25,A,8.4,A,7.6,A,0.175,A
2016-07-13 20:00,24.450000000000006,A,148.75,A,8.350000000000001,A,7.6,A,0.2249999999999999,A
2016-07-13 21:00,24.3,A,149.0,A,8.275,A,7.6,A,0.15,A
2016-07-13 22:00,24.2,A,149.0,A,8.174999999999999,A,7.6,A,0.15,A
2016-07-13 23:00,24.2,A,149.0,A,8.075,A,7.6,A,0.1999999999999999,A
2016-07-14 00:00,24.125,A,149.0,A,8.05,A,7.6,A,0.05,A
2016-07-14 01:00,23.975,A,149.25,A,8.0,A,7.6,A,0.375,A
2016-07-14 02:00,23.825,A,150.0,A,8.0,A,7.6,A,0.25,A
2016-07-14 03:00,23.65,A,150.0,A,8.0,A,7.6,A,0.275,A
2016-07-14 04:00,23.450000000000006,A,150.0,A,8.0,A,7.6,A,0.25,A
2016-07-14 05:00,23.25,A,150.25,A,8.0,A,7.574999999999998,A,0.2249999999999999,A
2016-07-14 06:00,23.05,A,151.0,A,8.0,A,7.55,A,0.325,A
2016-07-14 07:00,22.85,A,151.0,A,8.0,A,7.5,A,0.25,A
2016-07-14 08:00,22.725,A,151.0,A,8.0,A,7.5,A,0.3249999999999999,A
2016-07-14 09:00,22.625,A,151.0,A,8.0,A,7.5,A,0.375,A
2016-07-14 10:00,22.55,A,151.25,A,8.025,A,7.5,A,0.6,A
2016-07-14 11:00,22.5,A,151.25,A,8.075,A,7.5,A,0.7,A
2016-07-14 12:00,22.55,A,151.75,A,8.125,A,7.5,A,0.8500000000000001,A
2016-07-14 13:00,22.675,A,152.0,A,8.2,A,7.525,A,0.65,A
2016-07-14 14:00,22.975,A,152.0,A,8.225,A,7.525,A,0.375,A
2016-07-14 15:00,23.575,A,152.0,A,8.35,A,7.6,A,0.15,A
2016-07-14 16:00,24.1,A,152.0,A,8.4,A,7.6,A,0.075,A
2016-07-14 17:00,24.8,A,152.25,A,8.4,A,7.6,A,0.1,A
2016-07-14 18:00,25.3,A,153.0,A,8.375,A,7.6,A,0.1,A
2016-07-14 19:00,25.200000000000006,A,153.0,A,8.275,A,7.6,A,0.025,A
2016-07-14 20:00,24.75,A,152.75,A,8.174999999999999,A,7.6,A,0.1,A
2016-07-14 21:00,24.375,A,152.25,A,8.1,A,7.6,A,0.725,A
2016-07-14 22:00,24.225,A,153.0,A,8.025,A,7.6,A,0.375,A
2016-07-14 23:00,24.125,A,154.5,A,8.0,A,7.55,A,0.325,A
2016-07-15 00:00,24.05,A,157.0,A,8.0,A,7.5,A,0.625,A
2016-07-15 01:00,23.925,A,157.0,A,7.925000000000002,A,7.5,A,0.85,A
2016-07-15 02:00,23.775,A,158.5,A,7.9,A,7.449999999999998,A,1.25,A
2016-07-15 03:00,23.6,A,159.0,A,7.9,A,7.4,A,1.275,A
2016-07-15 04:00,23.4,A,158.0,A,7.95,A,7.4,A,1.35,A
2016-07-15 05:00,23.125,A,158.0,A,8.0,A,7.4,A,1.225,A
2016-07-15 06:00,22.9,A,157.25,A,8.0,A,7.4,A,1.0,A
2016-07-15 07:00,22.725,A,155.75,A,8.05,A,7.4,A,0.9,A
2016-07-15 08:00,22.7,A,154.5,A,8.1,A,7.4,A,0.85,A
